dt,날짜,target,target_max15,target_max15_trapz,is_clone,is_off,is_stop,is_corrupt,is_prod_missing,train_ok,train_ok_strict,hour,dow,is_weekend,is_holiday,after_off,off_run_prev,days_since_off,shift,is_transition,month,prod,prod_cap,prod_log,prod_zero,day_prod,day_prod_zero,day_prod_hours,prod_prev,prod_next,prod_diff,hol_op,hol_prod,hol_day_prod,cool,temp,humid,thi,wind,rain,lag24,lag168,lag336,lag_week_mean4,lag_prev_op,prev_day_mean,prev_day_max,last_week_day_mean,last_week_day_max
2021-02-27 06:00:00,20210227,102,106,107.0,True,False,False,False,False,True,True,6,6,1,0,0,0.0,6.0,0,0,2,30,30,3.4339872044851463,0,2365,0,9,48.0,1939.0,-18.0,0,0,0,0.0,7.4,62,47.970119999999994,3.4,0.0,118.0,102.0,102.0,105.0,118.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 07:00:00,20210227,71,92,97.5,True,False,False,False,False,True,True,7,6,1,0,0,0.0,6.0,0,1,2,1939,800,7.570443252057374,0,2365,0,9,30.0,6.0,1909.0,0,0,0,0.0,7.3,61,47.898469999999996,3.3,0.0,71.0,71.0,71.0,86.25,71.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 08:00:00,20210227,23,24,27.0,True,False,False,False,False,True,True,8,6,1,0,0,0.0,6.0,2,0,2,6,6,1.9459101490553132,0,2365,0,9,1939.0,0.0,-1933.0,0,0,0,0.0,7.1,62,47.54298,3.4,0.0,23.0,23.0,23.0,62.25,23.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 09:00:00,20210227,25,28,26.0,True,False,False,False,False,True,True,9,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,6.0,0.0,-6.0,0,0,0,0.0,7.1,60,47.688399999999994,3.8,0.0,23.0,25.0,25.0,63.5,23.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 10:00:00,20210227,26,29,28.5,True,False,False,False,False,True,True,10,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.1,61,47.61569,3.2,0.0,26.0,26.0,26.0,59.25,26.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 11:00:00,20210227,26,29,28.0,True,False,False,False,False,True,True,11,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.2,60,47.8288,3.6,0.0,24.0,26.0,26.0,55.5,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 12:00:00,20210227,25,25,26.0,True,False,False,False,False,True,True,12,6,1,0,0,0.0,6.0,1,1,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.6,61,48.32263999999999,3.2,0.0,24.0,25.0,25.0,45.75,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 13:00:00,20210227,23,27,25.5,True,False,False,False,False,True,True,13,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.2,61,47.757079999999995,4.1,0.0,25.0,23.0,23.0,59.0,25.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 14:00:00,20210227,22,23,22.5,True,False,False,False,False,True,True,14,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.3,57,48.18138999999999,4.5,0.0,24.0,22.0,22.0,58.0,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 15:00:00,20210227,23,23,23.0,True,False,False,False,False,True,True,15,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,8.1,55,49.40645,2.6,0.0,23.0,23.0,23.0,58.25,23.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 16:00:00,20210227,25,27,26.5,True,False,False,False,False,True,True,16,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,7.2,60,47.8288,3.0,0.0,23.0,25.0,25.0,59.0,23.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 17:00:00,20210227,23,23,23.0,True,False,False,False,False,True,True,17,6,1,0,0,0.0,6.0,2,1,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,6.8,62,47.11584,3.2,0.0,26.0,23.0,23.0,56.25,26.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 18:00:00,20210227,22,22,22.5,True,False,False,False,False,True,True,18,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,6.4,63,46.46668,3.6,0.0,24.0,22.0,22.0,56.5,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 19:00:00,20210227,25,27,26.5,True,False,False,False,False,True,True,19,6,1,0,0,0.0,6.0,2,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,6.4,65,46.3074,2.9,0.0,24.0,25.0,25.0,54.0,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 20:00:00,20210227,23,23,25.0,True,False,False,False,False,True,True,20,6,1,0,0,0.0,6.0,0,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,6.1,67,45.706129999999995,3.4,0.0,25.0,23.0,23.0,44.5,25.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 21:00:00,20210227,23,23,23.0,True,False,False,False,False,True,True,21,6,1,0,0,0.0,6.0,0,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,6.0,69,45.3916,2.1,0.0,24.0,23.0,23.0,45.5,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 22:00:00,20210227,23,23,23.0,True,False,False,False,False,True,True,22,6,1,0,0,0.0,6.0,0,0,2,0,0,0.0,1,2365,0,9,0.0,0.0,0.0,0,0,0,0.0,5.9,69,45.24229,2.2,0.0,24.0,23.0,23.0,43.75,24.0,50.25,125.0,47.333333333333336,109.0
2021-02-27 23:00:00,20210227,24,27,26.5,True,False,False,False,False,True,True,23,6,1,0,0,0.0,6.0,0,0,2,0,0,0.0,1,2365,0,9,0.0,,0.0,0,0,0,0.0,5.9,71,45.07311,2.5,0.0,26.0,24.0,24.0,44.0,26.0,50.25,125.0,47.333333333333336,109.0
2021-02-28 00:00:00,20210228,23,23,22.5,True,True,False,False,False,True,True,0,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,,0.0,,0,0,0,0.0,5.8,71,44.92182,2.1,0.0,66.0,,,,66.0,47.333333333333336,109.0,,
2021-02-28 01:00:00,20210228,22,22,22.0,True,True,False,False,False,True,True,1,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.5,75,44.113749999999996,2.8,0.0,106.0,,,,106.0,47.333333333333336,109.0,,
2021-02-28 02:00:00,20210228,25,27,26.0,True,True,False,False,False,True,True,2,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.3,76,43.71272,1.9,0.0,104.0,,,,104.0,47.333333333333336,109.0,,
2021-02-28 03:00:00,20210228,22,22,23.5,True,True,False,False,False,True,True,3,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.0,77,43.150499999999994,1.9,0.0,107.0,,,,107.0,47.333333333333336,109.0,,
2021-02-28 04:00:00,20210228,23,23,23.0,True,True,False,False,False,True,True,4,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.4,78,43.689879999999995,2.1,0.0,109.0,,,,109.0,47.333333333333336,109.0,,
2021-02-28 05:00:00,20210228,22,23,22.5,True,True,False,False,False,True,True,5,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.9,77,44.56557,2.1,0.0,90.0,,,,90.0,47.333333333333336,109.0,,
2021-02-28 06:00:00,20210228,24,26,25.5,True,True,False,False,False,True,True,6,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.5,79,43.75955,1.6,0.0,102.0,,,,102.0,47.333333333333336,109.0,,
2021-02-28 07:00:00,20210228,22,22,22.0,True,True,False,False,False,True,True,7,7,1,0,0,0.0,7.0,0,1,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,4.6,84,41.83935999999999,1.6,0.0,71.0,,,,71.0,47.333333333333336,109.0,,
2021-02-28 08:00:00,20210228,22,22,21.5,True,True,False,False,False,True,True,8,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,4.4,90,40.9144,1.3,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 09:00:00,20210228,24,26,25.0,True,True,False,False,False,True,True,9,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,6.3,84,44.63008,1.0,0.0,25.0,,,,25.0,47.333333333333336,109.0,,
2021-02-28 10:00:00,20210228,22,23,23.0,True,True,False,False,False,True,True,10,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.0,71,51.275999999999996,1.2,0.0,26.0,,,,26.0,47.333333333333336,109.0,,
2021-02-28 11:00:00,20210228,22,22,22.5,True,True,False,False,False,True,True,11,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.6,70,52.221799999999995,1.1,0.0,26.0,,,,26.0,47.333333333333336,109.0,,
2021-02-28 12:00:00,20210228,24,27,25.0,True,True,False,False,False,True,True,12,7,1,0,0,0.0,7.0,1,1,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.2,67,53.21995999999999,1.2,0.0,25.0,,,,25.0,47.333333333333336,109.0,,
2021-02-28 13:00:00,20210228,23,25,26.0,True,True,False,False,False,True,True,13,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12.5,63,55.21225,1.9,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 14:00:00,20210228,22,23,22.5,True,True,False,False,False,True,True,14,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.1,61,57.51299,2.4,0.0,22.0,,,,22.0,47.333333333333336,109.0,,
2021-02-28 15:00:00,20210228,22,23,22.5,True,True,False,False,False,True,True,15,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,13.9,63,57.219429999999996,2.1,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 16:00:00,20210228,25,27,27.0,True,True,False,False,False,True,True,16,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,13.4,65,56.481899999999996,2.9,0.0,25.0,,,,25.0,47.333333333333336,109.0,,
2021-02-28 17:00:00,20210228,22,22,22.5,True,True,False,False,False,True,True,17,7,1,0,0,0.0,7.0,2,1,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12.9,71,55.66341,1.6,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 18:00:00,20210228,22,22,22.0,True,True,False,False,False,True,True,18,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12.9,76,55.58696,0.9,0.0,22.0,,,,22.0,47.333333333333336,109.0,,
2021-02-28 19:00:00,20210228,24,26,25.0,True,True,False,False,False,True,True,19,7,1,0,0,0.0,7.0,2,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,12.3,80,54.5646,1.0,0.0,25.0,,,,25.0,47.333333333333336,109.0,,
2021-02-28 20:00:00,20210228,22,22,23.0,True,True,False,False,False,True,True,20,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.9,84,53.82304,0.2,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 21:00:00,20210228,23,23,22.5,True,True,False,False,False,True,True,21,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.5,84,53.166399999999996,0.6,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 22:00:00,20210228,23,25,23.5,True,True,False,False,False,True,True,22,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.8,84,53.658879999999996,1.7,0.0,23.0,,,,23.0,47.333333333333336,109.0,,
2021-02-28 23:00:00,20210228,24,26,25.5,True,True,False,False,False,True,True,23,7,1,0,0,0.0,7.0,0,0,2,0,0,0.0,1,0,1,0,0.0,,0.0,0,0,0,0.0,11.1,87,52.41043,2.0,0.0,24.0,,,,24.0,47.333333333333336,109.0,,
2021-03-01 00:00:00,20210301,61,62,61.5,True,False,False,False,True,True,False,0,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,,0.0,,0,0,0,0.0,11.1,88,52.37732,0.7,0.0,,71.0,76.0,67.75,66.0,,,134.0,172.0
2021-03-01 01:00:00,20210301,99,106,105.5,True,False,False,False,True,True,False,1,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.2,88,52.54543999999999,2.1,0.0,,108.0,110.0,104.0,106.0,,,134.0,172.0
2021-03-01 02:00:00,20210301,104,107,106.5,True,False,False,False,True,True,False,2,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.4,90,51.1204,0.0,0.0,,113.0,117.0,109.25,104.0,,,134.0,172.0
2021-03-01 03:00:00,20210301,103,107,104.0,True,False,False,False,True,True,False,3,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.7,91,51.59363,0.4,0.0,,113.0,116.0,108.0,107.0,,,134.0,172.0
2021-03-01 04:00:00,20210301,105,107,107.0,True,False,False,False,True,True,False,4,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.6,94,51.30835999999999,0.5,0.0,,117.0,110.0,109.25,109.0,,,134.0,172.0
2021-03-01 05:00:00,20210301,90,103,98.0,True,False,False,False,True,True,False,5,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.8,95,53.3709,1.4,0.0,,94.0,97.0,92.0,90.0,,,134.0,172.0
2021-03-01 06:00:00,20210301,109,116,111.0,True,False,False,False,True,True,False,6,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.4,97,52.61042,0.7,0.0,,114.0,118.0,109.75,102.0,,,134.0,172.0
2021-03-01 07:00:00,20210301,122,139,139.0,True,False,False,False,True,True,False,7,1,0,1,1,1.0,1.0,0,1,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,11.5,98,52.7583,0.8,0.0,,139.0,132.0,121.5,71.0,,,134.0,172.0
2021-03-01 08:00:00,20210301,179,195,187.0,True,False,False,False,True,True,False,8,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,13.1,96,55.63324,2.4,0.0,,171.0,188.0,173.0,23.0,,,134.0,172.0
2021-03-01 09:00:00,20210301,173,182,185.0,True,False,False,False,True,True,False,9,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.2,91,57.581779999999995,2.7,0.0,,167.0,186.0,171.5,25.0,,,134.0,172.0
2021-03-01 10:00:00,20210301,171,187,182.5,True,False,False,False,True,True,False,10,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.4,88,57.92528,1.3,0.0,,172.0,164.0,162.25,26.0,,,134.0,172.0
2021-03-01 11:00:00,20210301,174,184,185.5,True,False,False,False,True,True,False,11,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.8,88,58.59776,3.1,0.0,,172.0,173.0,170.75,26.0,,,134.0,172.0
2021-03-01 12:00:00,20210301,94,121,124.5,True,False,False,False,True,True,False,12,1,0,1,1,1.0,1.0,1,1,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.9,86,58.756859999999996,3.5,0.1,,111.0,112.0,105.0,25.0,,,134.0,172.0
2021-03-01 13:00:00,20210301,170,177,176.0,True,False,False,False,True,True,False,13,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,15.8,83,60.21186,3.7,0.1,,166.0,171.0,168.0,23.0,,,134.0,172.0
2021-03-01 14:00:00,20210301,165,167,167.0,True,False,False,False,True,True,False,14,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,15.4,88,59.60648,4.8,0.2,,157.0,177.0,166.25,22.0,,,134.0,172.0
2021-03-01 15:00:00,20210301,152,162,160.5,True,False,False,False,True,True,False,15,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.4,98,57.92088,4.5,1.5,,156.0,163.0,158.0,23.0,,,134.0,172.0
2021-03-01 16:00:00,20210301,162,169,165.0,True,False,False,False,True,True,False,16,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,14.7,98,58.45493999999999,4.3,3.5,,160.0,170.0,162.5,25.0,,,134.0,172.0
2021-03-01 17:00:00,20210301,124,155,146.0,True,False,False,False,True,True,False,17,1,0,1,1,1.0,1.0,2,1,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,15.3,98,59.52306,4.5,4.8,,120.0,134.0,128.5,23.0,,,134.0,172.0
2021-03-01 18:00:00,20210301,147,161,158.0,True,False,False,False,True,True,False,18,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,15.5,98,59.8791,4.6,7.1,,153.0,161.0,153.75,22.0,,,134.0,172.0
2021-03-01 19:00:00,20210301,144,158,149.5,True,False,False,False,True,True,False,19,1,0,1,1,1.0,1.0,2,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,10.0,98,50.088,3.1,14.9,,156.0,156.0,149.5,25.0,,,134.0,172.0
2021-03-01 20:00:00,20210301,121,124,129.5,True,False,False,False,True,True,False,20,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.8,98,42.61116,4.1,35.1,,133.0,128.0,127.75,23.0,,,134.0,172.0
2021-03-01 21:00:00,20210301,121,128,126.0,True,False,False,False,True,True,False,21,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,5.1,98,41.365019999999994,3.3,44.6,,126.0,127.0,123.75,23.0,,,134.0,172.0
2021-03-01 22:00:00,20210301,106,113,107.0,True,False,False,False,True,True,False,22,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,0.0,0.0,0,0,0,0.0,4.7,98,40.65294,2.7,50.8,,114.0,115.0,110.5,23.0,,,134.0,172.0
2021-03-01 23:00:00,20210301,99,110,111.0,True,False,False,False,True,True,False,23,1,0,1,1,1.0,1.0,0,0,3,0,0,0.0,1,0,1,0,0.0,,0.0,0,0,0,0.0,4.3,98,39.94086,3.6,56.3,,113.0,108.0,105.25,24.0,,,134.0,172.0
2021-03-02 00:00:00,20210302,62,63,67.0,True,False,False,False,False,True,True,0,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,,0.0,,0,0,0,0.0,4.2,98,39.76284,2.9,60.3,61.0,69.0,73.0,68.0,61.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 01:00:00,20210302,102,111,108.5,True,False,False,False,False,True,True,1,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,0.0,0.0,0,0,0,0.0,3.5,97,38.625049999999995,3.9,2.5,99.0,103.0,111.0,103.75,99.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 02:00:00,20210302,109,113,111.5,True,False,False,False,False,True,True,2,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,0.0,0.0,0,0,0,0.0,1.8,98,35.490359999999995,3.7,4.7,104.0,120.0,114.0,111.75,104.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 03:00:00,20210302,104,110,109.0,True,False,False,False,False,True,True,3,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,0.0,0.0,0,0,0,0.0,1.4,98,34.778279999999995,3.1,5.5,103.0,103.0,112.0,105.5,103.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 04:00:00,20210302,100,107,107.0,True,False,False,False,False,True,True,4,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,0.0,0.0,0,0,0,0.0,1.7,98,35.31234,4.1,6.3,105.0,112.0,112.0,106.0,105.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 05:00:00,20210302,85,106,100.5,True,False,False,False,False,True,True,5,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,0.0,0.0,0,0,0,0.0,2.1,97,36.14663,4.5,6.4,90.0,95.0,92.0,89.25,90.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 06:00:00,20210302,103,116,111.0,True,False,False,False,False,True,True,6,2,0,0,0,0.0,2.0,0,0,3,0,0,0.0,1,18267,0,17,0.0,25.0,0.0,0,0,0,0.0,2.0,94,36.33919999999999,3.8,6.4,109.0,117.0,115.0,109.5,109.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 07:00:00,20210302,132,151,150.0,True,False,False,False,False,True,True,7,2,0,0,0,0.0,2.0,0,1,3,25,25,3.258096538021482,0,18267,0,17,0.0,375.0,25.0,0,0,0,0.0,2.4,85,38.108599999999996,3.7,6.4,122.0,140.0,130.0,132.5,122.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 08:00:00,20210302,172,177,174.5,True,False,False,False,False,True,True,8,2,0,0,0,0.0,2.0,2,0,3,375,375,5.929589143389895,0,18267,0,17,25.0,660.0,350.0,0,0,0,0.0,2.5,84,38.391999999999996,3.3,6.4,179.0,163.0,177.0,170.25,179.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 09:00:00,20210302,177,180,179.5,True,False,False,False,False,True,True,9,2,0,0,0,0.0,2.0,2,0,3,660,660,6.493753839851686,0,18267,0,17,375.0,527.0,285.0,0,0,0,0.0,2.8,83,38.999759999999995,3.4,6.4,173.0,160.0,180.0,172.25,173.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 10:00:00,20210302,173,191,190.5,True,False,False,False,False,True,True,10,2,0,0,0,0.0,2.0,2,0,3,527,527,6.269096283706261,0,18267,0,17,660.0,703.0,-133.0,0,0,0,0.0,3.1,78,40.050819999999995,3.7,6.4,171.0,148.0,178.0,166.25,171.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 11:00:00,20210302,168,185,187.5,True,False,False,False,False,True,True,11,2,0,0,0,0.0,2.0,2,0,3,703,703,6.556778356158042,0,18267,0,17,527.0,305.0,176.0,0,0,0,0.0,3.4,80,40.306799999999996,3.7,6.4,174.0,156.0,176.0,168.0,174.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 12:00:00,20210302,103,131,131.5,True,False,False,False,False,True,True,12,2,0,0,0,0.0,2.0,1,1,3,305,305,5.723585101952381,0,18267,0,17,703.0,869.0,-398.0,0,0,0,0.0,4.2,76,41.99408,4.1,6.4,94.0,93.0,109.0,103.75,94.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 13:00:00,20210302,182,189,184.0,True,False,False,False,False,True,True,13,2,0,0,0,0.0,2.0,2,0,3,869,800,6.76849321164863,0,18267,0,17,305.0,884.0,564.0,0,0,0,0.0,4.3,73,42.451609999999995,4.0,6.4,170.0,153.0,169.0,168.25,170.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 14:00:00,20210302,177,180,179.5,True,False,False,False,False,True,True,14,2,0,0,0,0.0,2.0,2,0,3,884,800,6.785587645007929,0,18267,0,17,869.0,1629.0,15.0,0,0,0,0.0,4.5,64,43.6442,4.3,6.4,165.0,151.0,171.0,166.0,165.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 15:00:00,20210302,156,166,165.5,True,False,False,False,False,True,True,15,2,0,0,0,0.0,2.0,2,0,3,1629,800,7.396335293800808,0,18267,0,17,884.0,8835.0,745.0,0,0,0,0.0,3.8,71,41.89601999999999,2.8,6.4,152.0,150.0,163.0,156.75,152.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 16:00:00,20210302,167,172,171.5,True,False,False,False,False,True,True,16,2,0,0,0,0.0,2.0,2,0,3,8835,800,9.086589564540008,0,18267,0,17,1629.0,795.0,7206.0,0,0,0,0.0,3.7,76,41.21288,2.9,6.4,162.0,160.0,168.0,161.5,162.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 17:00:00,20210302,136,158,150.5,True,False,False,False,False,True,True,17,2,0,0,0,0.0,2.0,2,1,3,795,795,6.679599185844383,0,18267,0,17,8835.0,338.0,-8040.0,0,0,0,0.0,3.6,75,41.164,2.8,6.4,124.0,128.0,154.0,136.75,124.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 18:00:00,20210302,152,154,156.0,True,False,False,False,False,True,True,18,2,0,0,0,0.0,2.0,2,0,3,338,338,5.82600010738045,0,18267,0,17,795.0,1898.0,-457.0,0,0,0,0.0,3.2,79,40.097719999999995,2.8,6.4,147.0,162.0,168.0,159.25,147.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 19:00:00,20210302,128,142,143.5,True,False,False,False,False,True,True,19,2,0,0,0,0.0,2.0,2,0,3,1898,800,7.549082710812286,0,18267,0,17,338.0,64.0,1560.0,0,0,0,0.0,3.1,79,39.938509999999994,2.7,6.4,144.0,137.0,139.0,134.0,144.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 20:00:00,20210302,113,118,116.0,True,False,False,False,False,True,True,20,2,0,0,0,0.0,2.0,0,0,3,64,64,4.174387269895637,0,18267,0,17,1898.0,67.0,-1834.0,0,0,0,0.0,2.9,79,39.62009,1.7,6.4,121.0,128.0,114.0,116.0,121.0,128.95833333333334,179.0,129.08333333333334,163.0
2021-03-02 21:00:00,20210302,111,114,113.5,True,False,False,False,False,True,True,21,2,0,0,0,0.0,2.0,0,0,3,67,67,4.219507705176107,0,18267,0,17,64.0,98.0,3.0,0,0,0,0.0,2.1,82,37.97978,2.4,6.4,121.0,126.0,118.0,115.0,121.0,128.95833333333334,179.0,129.08333333333334,163.0
